"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"CB1BCB51065248F59DFFE9F5D67E9C6A","D03","OSBS","OSBS_008","41.1.10",29.685072,-82.007146,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"7824C585C05A450CA58C66543A72367A","D03","OSBS","OSBS_008","41.1.10",29.685072,-82.007146,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"B8D32600AD874744BD1EC98A9AD29177","D03","OSBS","OSBS_008","41.1.10",29.685072,-82.007146,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"4490330B36784329BD6CF5150140DD83","D03","OSBS","OSBS_008","41.1.10",29.685072,-82.007146,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"201E6E738B6B4438A5A51BBF88096A63","D03","OSBS","OSBS_008","41.1.10",29.685072,-82.007146,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LIATR","Liatris sp.","genus",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"95DB48A9453A4BEE88E7309E71F301C1","D03","OSBS","OSBS_008","41.1.10",29.685072,-82.007146,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"E4EC549505ED41C99811B3463235077C","D03","OSBS","OSBS_008","41.1.10",29.685072,-82.007146,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","SCCI","Scleria ciliata Michx.","species",,"CYFI?","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"6A138949D9CB4304829423209EA6DE7D","D03","OSBS","OSBS_008","41.1.10",29.685072,-82.007146,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","VAMY3","Vaccinium myrsinites Lam.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"A54DC3F9A9524B98876ED8982F9D2AF9","D03","OSBS","OSBS_008","41.4.10",29.685135,-82.007084,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DIAC","Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"BF09795E36FB44AFB636007902A7EE1C","D03","OSBS","OSBS_008","41.4.10",29.685135,-82.007084,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","STSE3","Stipulicida setacea Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"E1BA03071A44451684ED726594F08ED3","D03","OSBS","OSBS_008","41.4.10",29.685135,-82.007084,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LEMI","Lechea minor L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"E56F8D054CBD42E9BBF8BC80BAC0D448","D03","OSBS","OSBS_008","41.4.10",29.685135,-82.007084,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"793996A170904424B5C8617861001FFB","D03","OSBS","OSBS_008","41.4.10",29.685135,-82.007084,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"49DD0B5272464DBD83E1A28F0ECEC54A","D03","OSBS","OSBS_008","41.4.10",29.685135,-82.007084,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PECA25","Pediomelum canescens (Michx.) Rydb.","species",,"compare to PECA","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"F2BCCEEA8B1A45688CF9ED47BD1F517F","D03","OSBS","OSBS_008","41.4.10",29.685135,-82.007084,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","TECH","Tephrosia chrysophylla Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"25FB03278ACC4F70BE75ADE6637D03C3","D03","OSBS","OSBS_008","41.4.10",29.685135,-82.007084,"WGS84",1.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","EUPI2","Eupatorium pilosum Walter","species",,"purple stem dogfennel","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0
"425EB055548F48B198FE67E7118D6F49","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"F3637FA8AB6E46D084A405CEC36AD135","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"117EED056DA549F4AC1AA91C908E2A4A","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"94F9111B1D114ADF8065C0292ABC16E1","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","ANGY2","Andropogon gyrans Ashe","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"1245F73786194765A49A549B37F2AAAC","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","EUPI2","Eupatorium pilosum Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"AA465C76A04B4ACF9F30409E12E0EAB0","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"23A1F867836D4B75948157712E7822AB","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"00F5B7A97F6A41B592FFF9FBBDEC676B","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","DIOV","Dichanthelium ovale (Elliott) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"6448A50737A14D4598C66886A48BF588","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"093535A3395D40DB8E145472D73AF4A7","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","LEHI2","Lespedeza hirta (L.) Hornem.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"88D4C85B61B547DB8564BDC2B6FD6485","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","RHRE","Rhynchosia reniformis DC.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"40CCBF41642446FDBB4335E318D449F3","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","MIQU2","Mimosa quadrivalvis L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"5439DC29F45C431887A4A57B015DCCCF","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","QUGE2","Quercus geminata Small","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"5919C7FBD57E41B1823EDCBB8E7881AE","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"7994EE63F933404FBDE5C15D2964A069","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","CLMA4","Clitoria mariana L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"8D570B3C5E9D4739B203CF5B2E69848D","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","VAAR","Vaccinium arboreum Marshall","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"F1B78C7E210949BC8398D203DEFDB679","D03","OSBS","OSBS_007","31.4.10",29.690262,-81.962588,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"F90FF631551C4963904E5842B5531664","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","LIATR","Liatris sp.","genus",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"2CAEFCB6D4D441A499B6A368B4DA81BF","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"991D40A980484FC196921BF272939613","D03","OSBS","OSBS_007","31.4.10",29.690262,-81.962588,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"6E547DBA3FB7476FB5B172B9B176657A","D03","OSBS","OSBS_007","31.4.10",29.690262,-81.962588,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"DABDED7E412244589EC33DC279625375","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","RHCI3","Rhynchosia cinerea Nash","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"FBD6B433A1AA4F7C9AB28849841984AB","D03","OSBS","OSBS_007","31.1.10",29.690197,-81.962658,"WGS84",1.2,"2014-05-06",1,"DIV.OSBS.2014.1","Y","STSY","Stillingia sylvatica L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"C7393058FE214FFC807996F602C73B1E","D03","OSBS","OSBS_007","31.4.10",29.690262,-81.962588,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","QUGE2","Quercus geminata Small","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"9A1A3D7F6F5D43D38CBD18CFCF6B4A69","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"2CFFE700233341D18726F8E8A4873924","D03","OSBS","OSBS_007","31.4.10",29.690262,-81.962588,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","TEFL","Tephrosia florida (F.G. Dietr.) C.E. Wood","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"FAC6A4F758AF4C55B3E0640D9CED507C","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","SOOD","Solidago odora Aiton","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"74281D1D6CE9416DB3C07B8A6324BB45","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","RHYNC3","Rhynchospora sp.","genus",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"BF67EA99D09C4EDC923B81F61A009879","D03","OSBS","OSBS_007","31.4.10",29.690262,-81.962588,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"3902524F6F854AFA9DFD6D1271271994","D03","OSBS","OSBS_007","31.4.10",29.690262,-81.962588,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"45915D15667645D996739F0E8CDF21E4","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","DIOV","Dichanthelium ovale (Elliott) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"BFFACB59FD5B42DDB104521048671DC1","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"12799B783AC54CCEB1A6727C0BBD4A95","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"DDD2569A04E948359F064156C2BB6E98","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","CRPU5","Crotalaria purshii DC.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w","field botanist mistakenly put CRLA7",,,0,0,0
"0C683D0FC5F148C993A486A074116419","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"FC1EC2C4785A47168B74CA856705CC10","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"17D19E43A808425084DAB9B51163B139","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"CE597CA96DDC4DC78274AD027C7F18A1","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","GAEL2","Galactia elliottii Nutt.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"0969767E77E6410A9F66022642B3BF6A","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","SOOD","Solidago odora Aiton","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"EB262CC14A73453092C7F574177B4944","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","CAGR25","Callisia graminea (Small) G. Tucker","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"40785AECD6D143B5A828DAB737DD0BF5","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"1808D93E31AD47D4BC659AB683D07CDD","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","RHRE","Rhynchosia reniformis DC.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"DED1FDBF44DD4258AE63C30333C5E997","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"DC8BC0C072BA4C458067170A2B200831","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","RHRE","Rhynchosia reniformis DC.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"4982B13860B44E8B9489B3B0CA03A1F4","D03","OSBS","OSBS_007","32.2.10",29.690204,-81.962482,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","STSY","Stillingia sylvatica L.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"D26412FB76BA4CF393DD6C7EF3F2DFE9","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"450DC045345B4168B39F84839C2BCFF9","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","ANGY2","Andropogon gyrans Ashe","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"EEA0526C68714617817C19E3568687B2","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","QUIN","Quercus incana W. Bartram","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"B2E15E9A32A74B57AC22DA9D4383E937","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","LEHI2","Lespedeza hirta (L.) Hornem.","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"264187A4B61549AE884AFAB80E51AFC3","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","BUWA","Bulbostylis warei (Torr.) C.B. Clarke","species",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
"17EA3ACB865444B0AD82633FA0CCDA91","D03","OSBS","OSBS_007","32.4.10",29.690266,-81.962483,"WGS84",1.1,"2014-05-06",1,"DIV.OSBS.2014.1","Y","CNURS","Cnidoscolus urens (L.) Arthur var. stimulosus (Michx.) Govaerts","variety",,,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","CMMlb62keShEcqGYdI7WRqR9oQ0OUo2w",,,,0,0,0
