"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","duplicateTaxonIDPerBout10m2QF"
"6640B844EC1844BAB20D34E9C1F38987","D10","CPER","CPER_012","31.1.10",40.802050,-104.771350,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","SACO8","Salsola collina Pall.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"5DB4471196C541A79D9C04A6076CBE17","D10","CPER","CPER_012","31.1.10",40.802050,-104.771350,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"457CAA0E0FD34185A8A51EB1CEF5A069","D10","CPER","CPER_012","32.2.10",40.802049,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"84EBA390BD6E4EB5A339917C7E5CE168","D10","CPER","CPER_012","32.4.10",40.802110,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"4BC9D8515B8A4B529384D7AF184F78FE","D10","CPER","CPER_012","40.1.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","CHGL13","Chamaesyce glyptosperma (Engelm.) Small","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"421D0BD72E4540E5A952C7CAF1D35C3C","D10","CPER","CPER_012","40.1.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"89E65E6E63EE475CA9D385605E9E6EDB","D10","CPER","CPER_012","40.3.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"E2D81EC668C6419FA4D5A1ED3ADFAF9D","D10","CPER","CPER_012","40.3.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"40B3DBCD97DE4692A6A379F31DF6883C","D10","CPER","CPER_012","41.1.10",40.802141,-104.771232,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MAPI","Machaeranthera pinnatifida (Hook.) Shinners","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"F1D2455CDDDB4FFE979098493FAC8D37","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"E6ABFA2E603C4E199C7B6279E2228C73","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MILI3","Mirabilis linearis (Pursh) Heimerl","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"0D3D8768706D49C1A57A65641F04FFCB","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,2
"0952D0C0895B4941818E1EFE154D71F4","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","PEAL2","Penstemon albidus Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"BC524C884CCF4157B8598CDAB7C03B6B","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,1
"8BBB556410FE4AF29F8DD18EE3E9448E","D10","CPER","CPER_012","31.4.10",40.802112,-104.771270,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","PLPA2","Plantago patagonica Jacq.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"89EA980B97CE4CD7B89B6BECF2DBF42A","D10","CPER","CPER_012","31.4.10",40.802112,-104.771270,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MUSQ3","Munroa squarrosa (Nutt.) Torr.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"AE22854237F34353B5DCF8F1DFBE3DA2","D10","CPER","CPER_012","31.4.10",40.802112,-104.771270,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"A5B2CF6F5C914915B4058DC7BE50248A","D10","CPER","CPER_012","32.4.10",40.802110,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"69995EEF4FAC4FE1A2401863212260B3","D10","CPER","CPER_012","32.4.10",40.802110,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","CICA11","Cirsium canescens Nutt.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"F68DD53193C74DA7ADB1BC4235E80957","D10","CPER","CPER_012","40.3.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","SACO8","Salsola collina Pall.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"62E1621445024DD2AF1E8F7A441DF15F","D10","CPER","CPER_012","40.3.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"EE81D01EAC4C43B3A3D2156095313D4B","D10","CPER","CPER_012","40.3.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"67F5AAB1818C42F08443DFC072AC21B5","D10","CPER","CPER_012","40.1.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","SOTR","Solanum triflorum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"9D9DCF142A944434A0DE1357FE413740","D10","CPER","CPER_012","40.1.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"5A23A8B5633D46069B0CD8B13C6A0DEF","D10","CPER","CPER_010","32.4.10",40.849995,-104.681299,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MILI3","Mirabilis linearis (Pursh) Heimerl","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"C38D37DDF31246F29F5EEF883B6F8977","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"CBE66207374D463CA66B80F8B61C3594","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,2
"9478455D975F427E9315954E9A187E92","D10","CPER","CPER_012","31.1.10",40.802050,-104.771350,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"26CD5B928C124023A116F1EC77C93D94","D10","CPER","CPER_012","32.2.10",40.802049,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","PASM","Pascopyrum smithii (Rydb.) Á. Löve","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"F8FA24EFF9474334B93471E4DC1EADD7","D10","CPER","CPER_012","32.4.10",40.802110,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"BEA1C0761099493E85897363F98D6D65","D10","CPER","CPER_012","32.4.10",40.802110,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","EVNU","Evolvulus nuttallianus Schult.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"1336977A01A2425C9B7EEBB627ED872E","D10","CPER","CPER_012","32.4.10",40.802110,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"B5908952FB6A4AD394BAD36E9FCBC989","D10","CPER","CPER_012","40.1.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"F5C45155D73A4AF08645BBCDB1ADCF85","D10","CPER","CPER_012","40.3.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"29D235E9B24446D3B158B3C135F4705E","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","CICA11","Cirsium canescens Nutt.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"987A9D4C4D7543D591D995E76EB1F07F","D10","CPER","CPER_012","31.1.10",40.802050,-104.771350,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"327241F320094E8A91F814DF7D33AC53","D10","CPER","CPER_012","31.4.10",40.802112,-104.771270,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"BB7B1A10DFA94EAC882D784D640D70E3","D10","CPER","CPER_012","31.4.10",40.802112,-104.771270,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","POOL","Portulaca oleracea L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"CF0789072E3E4D06A8C3298264581102","D10","CPER","CPER_012","32.2.10",40.802049,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"AF00EC18140E4731A21539AAC9627985","D10","CPER","CPER_012","32.2.10",40.802049,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"EE00F77B223B4F2FA93C95BF7E26415C","D10","CPER","CPER_012","41.1.10",40.802141,-104.771232,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"66B460AE56B34E7C9E6156A3B38869C4","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","THME","Thelesperma megapotamicum (Spreng.) Kuntze","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"734F08372A3A48BCB321BD3E915DB629","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ASTRASPP","Astragalus spp.","genus","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"31FAFE46A57F473B9497E7C80A704670","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,1
"C3DB6E73D7A04B20AE3D5BE49D6135B5","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","HEVI4","Heterotheca villosa (Pursh) Shinners","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"AD8C3762BEF548FC86AE926494381E99","D10","CPER","CPER_010","41.4.10",40.850082,-104.681303,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MAPI","Machaeranthera pinnatifida (Hook.) Shinners","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"A867EC167D9643F190A48273FD56DC64","D10","CPER","CPER_012","31.1.10",40.802050,-104.771350,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","SOTR","Solanum triflorum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"5349FA2D4C71411FB969FB1865A844F2","D10","CPER","CPER_012","32.4.10",40.802110,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","POOL","Portulaca oleracea L.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"211C878366314B119369AA1EEC1F4621","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","BODA2","Bouteloua dactyloides (Nutt.) J.T. Columbus","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"BB693629924841DC9D2C44A0301636B3","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","HEVI4","Heterotheca villosa (Pursh) Shinners","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"AC2374EA110B4E96B6BA89ECE1109FA0","D10","CPER","CPER_010","40.3.10",40.850087,-104.681496,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MUTO2","Muhlenbergia torreyi (Kunth) Hitchc. ex Bush","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"9C6768C55E5F4C4D8AC70E4C8591CD5F","D10","CPER","CPER_012","40.3.10",,,,,"2014-08-19",2,"DIV.CPER.2014.2","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"FD979DAA926D4B7AA21AAC167E54C63C","D10","CPER","CPER_012","41.1.10",40.802141,-104.771232,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"B1EB692ED24A418F9CBD2DD8EF134681","D10","CPER","CPER_010","31.1.10",40.849933,-104.681499,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,2
"DB32C038F7D745FC8DDB9D1B2731EF90","D10","CPER","CPER_012","41.4.10",40.802201,-104.771150,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"2239C200D4464562A8D93E159AFFB0BA","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"4EB5FF2666794574B9EDB36FFA5708CF","D10","CPER","CPER_010","32.2.10",40.849934,-104.681300,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ELEL5","Elymus elymoides (Raf.) Swezey","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"FE7CCA5EFC254EC18B620844C3E0213E","D10","CPER","CPER_012","31.1.10",40.802050,-104.771350,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"386190B4DC1B4BB5972F18C864DB4103","D10","CPER","CPER_012","31.1.10",40.802050,-104.771350,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","CHGL13","Chamaesyce glyptosperma (Engelm.) Small","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"1F7D6E79E9764AECB5A690114C116FCD","D10","CPER","CPER_012","31.1.10",40.802050,-104.771350,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,0,0,0
"296FB1DEE5DC4BED805563303761465D","D10","CPER","CPER_012","32.2.10",40.802049,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"30AE113269A94750BB19F745BD7824EB","D10","CPER","CPER_012","32.2.10",40.802049,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ARPU9","Aristida purpurea Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"68992F702D45493F854558C331E0FCE1","D10","CPER","CPER_012","32.2.10",40.802049,-104.771152,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","SACO8","Salsola collina Pall.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"DDC12054D0364B1FB5E3DB6F37276FF1","D10","CPER","CPER_012","41.1.10",40.802141,-104.771232,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"56BF81A22F4C4881B4A1BC141AE98B61","D10","CPER","CPER_012","41.4.10",40.802201,-104.771150,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ARFR4","Artemisia frigida Willd.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"C8C552D705634468A95328FD7CE0A272","D10","CPER","CPER_010","31.4.10",40.849995,-104.681417,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","ECVI2","Echinocereus viridiflorus Engelm.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
"8D308F7561B74020B2A4809B7217A004","D10","CPER","CPER_010","41.1.10",40.850024,-104.681380,"WGS84",1.1,"2014-08-19",2,"DIV.CPER.2014.2","Y","EREF","Eriogonum effusum Nutt.","species",,,"NEON.DOC.014042",,"Xlq171H9ZZacHRTOGVYKqs8+16kKTkQj","n15MKd9HZpj/Ln9qG+710s4OwrcybKrR",,,,0,0,0
