"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","percentCover","heightPlantOver300cm","heightPlantSpecies","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","duplicateTaxonIDBoutPer1m2QF","missingRecords1m2QF"
"93C51A5EFFF74C739237A78AB6CF81DE","D03","OSBS","OSBS_014","40.3.1",29.692811,-81.958344,"WGS84",0.4,"2014-05-01",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,1,"N",27.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"B6E286434D664CBC818102CC68CF9BA4","D03","OSBS","OSBS_014","40.3.1",29.692811,-81.958344,"WGS84",0.4,"2014-05-01",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",14.3,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"B5DCE421639C4F42B571481C88BC99D0","D03","OSBS","OSBS_014","40.3.1",29.692811,-81.958344,"WGS84",0.4,"2014-05-01",1,"DIV.OSBS.2014.1","Y","DIAC","Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark","species",,,0.5,"N",19.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"E82A689CEE8A432383A25F267A9FF73F","D03","OSBS","OSBS_014","41.1.1",29.692725,-81.958255,"WGS84",0.5,"2014-05-01",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,2,"N",45.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"F4C39C08027B45C0AA2651F717AD3F63","D03","OSBS","OSBS_014","41.1.1",29.692725,-81.958255,"WGS84",0.5,"2014-05-01",1,"DIV.OSBS.2014.1","Y","HYJU","Hypoxis juncea Sm.","species","cf. species",,0.5,"N",10.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"2E1BB6C4354A412885B8E1E4560FFCE1","D03","OSBS","OSBS_014","41.1.1",29.692725,-81.958255,"WGS84",0.5,"2014-05-01",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",1.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"318CF47E4A184FB9B96302B559874A2F","D03","OSBS","OSBS_014","41.1.1",29.692725,-81.958255,"WGS84",0.5,"2014-05-01",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,1,"N",17.8,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"58D14932995741BDAF1100DFF6D2D1C3","D03","OSBS","OSBS_014","41.1.1",29.692725,-81.958255,"WGS84",0.5,"2014-05-01",1,"DIV.OSBS.2014.1","Y","EUCO7","Eupatorium compositifolium Walter","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"663E6175C9944D40972164E6C224608C","D03","OSBS","OSBS_014","41.1.1",29.692725,-81.958255,"WGS84",0.5,"2014-05-01",1,"DIV.OSBS.2014.1","Y","RHCI3","Rhynchosia cinerea Nash","species",,,0.5,"N",1.0,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"955887E25E164A209DD4AE1DC3514047","D03","OSBS","OSBS_014","41.4.1",29.692806,-81.958151,"WGS84",0.5,"2014-05-01",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,0.5,"N",28.5,"NEON.DOC.014042",,"sJHVgeaUm9xlaUDYd+IwAL+wATCDBR80","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"F572FDFC53FF4F509BC0097B7B521EC9","D03","OSBS","OSBS_008","41.4.1",29.685145,-82.007073,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHCI3","Rhynchosia cinerea Nash","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"71F46257A04D442CA02CFF4B40486290","D03","OSBS","OSBS_008","41.4.1",29.685145,-82.007073,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,0.5,"N",1.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"13768FF6A12C4617963C85093A434412","D03","OSBS","OSBS_008","41.4.1",29.685145,-82.007073,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BUCI","Bulbostylis ciliatifolia (Elliott) Fernald","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"6A88E8C6B3E1493EA9403C1C5284C7DA","D03","OSBS","OSBS_008","41.4.1",29.685145,-82.007073,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,3,"N",22.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"5F6BC5115B574C108FB6B2EC28BBC35D","D03","OSBS","OSBS_008","41.4.1",29.685145,-82.007073,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species","cf. species",,0.5,"N",22.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"4F22B13BFA314946A8174C746C383904","D03","OSBS","OSBS_008","41.4.1",29.685145,-82.007073,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CACO37","Carphephorus corymbosus (Nutt.) Torr. & A. Gray","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"6AEA5125EFE741938E636FE25BDDC4D6","D03","OSBS","OSBS_008","41.4.1",29.685145,-82.007073,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,0.5,"N",17.3,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"C2F28B8772744654836354209F708AD8","D03","OSBS","OSBS_008","41.1.1",29.685062,-82.007157,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety","cf. species",,0.5,"N",16.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"C4423630E13F48D49FDB6157965F3C66","D03","OSBS","OSBS_008","41.1.1",29.685062,-82.007157,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LIATR","Liatris sp.","genus",,,0.5,"N",9.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"C1FD2380DAFC4679B71B12BBB8537322","D03","OSBS","OSBS_008","41.1.1",29.685062,-82.007157,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","VAMY3","Vaccinium myrsinites Lam.","species",,,30,"N",30.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"579EC80CE32346BE94069E773FF001B6","D03","OSBS","OSBS_008","41.1.1",29.685062,-82.007157,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ANVI2","Andropogon virginicus L.","species","cf. species",,0.5,"N",14.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"DCB67166088740669BF7EC8338B01D3F","D03","OSBS","OSBS_008","41.1.1",29.685062,-82.007157,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,6,"N",48.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"3BA582CDDF4140F9BE5782AB26942085","D03","OSBS","OSBS_008","41.1.1",29.685062,-82.007157,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"67065534A1514F81AD12DE15F6264B28","D03","OSBS","OSBS_008","41.1.1",29.685062,-82.007157,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","SCCI","Scleria ciliata Michx.","species",,"CYFI?",0.5,"N",13.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"0675AD53612B4BFD8BCEC8FF40B4118D","D03","OSBS","OSBS_008","41.1.1",29.685062,-82.007157,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",8.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"36AE2E6219AC48909557FC1B0FDDBD7C","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LEMI","Lechea minor L.","species",,,0.5,"N",10.3,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"7E8637B4FAE34EF3951C73E8CBA76643","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ANDRO2","Andropogon sp.","genus",,"tiny bluestem",0.5,"N",4.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"ACEED5AB5C28444F8BF67F22EDD4CD08","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CACO37","Carphephorus corymbosus (Nutt.) Torr. & A. Gray","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"C7191D487FC44FD986641D55BA279C3B","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"F80C5CC8FDF340DE911C68A1B680CB38","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LIATR","Liatris sp.","genus",,,0.5,"N",6.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"8556C45840F541CDAE9B0937E057E9C1","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,4,"N",18.6,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"BCD0EE95E76D4C24A08A689DF3B2DAEC","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","STSE3","Stipulicida setacea Michx.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"7C5918F3DD2141DD881FEC0303A44843","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,0.5,"N",12.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"47F6EF9D7DDF48D69DB088C074E892F9","D03","OSBS","OSBS_008","40.3.1",29.685140,-82.007263,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"A6BB4BF50D3040E898E2B96EC9C3BE5E","D03","OSBS","OSBS_008","40.1.1",29.685059,-82.007262,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"D2AD709A1AF542F0B6F95076457A0940","D03","OSBS","OSBS_008","40.1.1",29.685059,-82.007262,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CACO37","Carphephorus corymbosus (Nutt.) Torr. & A. Gray","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"2DD530F42F634732B1BDCAC360E0C737","D03","OSBS","OSBS_008","40.1.1",29.685059,-82.007262,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,1,"N",22.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"B9373CC6EEE543CB9A6FBFD080CB3BB5","D03","OSBS","OSBS_008","40.1.1",29.685059,-82.007262,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,2,"N",33.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"AEB47FF2878D4BF2A91680C912B2B038","D03","OSBS","OSBS_008","40.1.1",29.685059,-82.007262,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,2,"N",27.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"C53AF1A88E104639AFA35C6788205C01","D03","OSBS","OSBS_008","32.4.1",29.685055,-82.007064,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"987B33AF990045858F14CDA949E769F8","D03","OSBS","OSBS_008","32.4.1",29.685055,-82.007064,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety",,"tall aristida",2,"N",18.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"91EC9DE97037476E8102E6CF72D4F178","D03","OSBS","OSBS_008","32.4.1",29.685055,-82.007064,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,5,"N",14.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"43959EA1FCBA4370A2D78E6C13DD111A","D03","OSBS","OSBS_008","32.4.1",29.685055,-82.007064,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,0.5,"N",11.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"284A3B0D0D514EBB85C5BBA5A8DFB7F1","D03","OSBS","OSBS_008","32.4.1",29.685055,-82.007064,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,0.5,"N",8.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"CAC4EF86EE8845078350DD9BDFFA13D8","D03","OSBS","OSBS_008","32.4.1",29.685055,-82.007064,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DIDI6","Dichanthelium dichotomum (L.) Gould","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"1A4693F3749A4C7CAC5B5A24F57D7D73","D03","OSBS","OSBS_008","32.4.1",29.685055,-82.007064,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",6.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"22E12C258AA3487D9859C0E67C975FCC","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","TRUR","Tragia urens L.","species",,,0.5,"N",8.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"2C5583BA42774367A1D997116692F06B","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,0.5,"N",1.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"3D59B265BE6E4987A852761047E5F7C7","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHRE","Rhynchosia reniformis DC.","species",,,0.5,"N",4.3,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"026500CAF2634325B9ABEF72CB2CC017","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHYNC3","Rhynchospora sp.","genus",,"short shiny sedge",0.5,"N",11.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"9464C842D09146D497400667C195DC44","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",5.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"9F01822249DC45A0A719F8EB9827F5B4","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,0.5,"N",10.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"B7A1BDC5FA8940FF904E12E30BD5E3D7","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"59F9861DB18C406AB33ED88218D0E0BB","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"09DBC791CB41451E9E8613B228B2F5B3","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","STSY","Stillingia sylvatica L.","species",,,0.5,"N",18.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"9AD5AF41D81B4CFB89731903CBFCC26B","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,4,"N",32.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"B8AB10C56BF84CBA9468381B58DC4304","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","COER","Commelina erecta L.","species",,,0.5,"N",14.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"0424A7B72D7F4F1B845DC73C3D0F50FA","D03","OSBS","OSBS_008","32.2.1",29.684974,-82.007063,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,8,"N",30.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"B646B6410C95416DA5B733D9CFE7FEFC","D03","OSBS","OSBS_008","31.4.1",29.685053,-82.007167,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",2.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"1B71CA5A31FA4270A638683FA4062978","D03","OSBS","OSBS_008","31.4.1",29.685053,-82.007167,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","VAMY3","Vaccinium myrsinites Lam.","species",,,33,"N",16.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"67AB6B06E02347FA9214545358307583","D03","OSBS","OSBS_008","31.4.1",29.685053,-82.007167,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"2B2058530F1F466D85DAB28EB4A0A64F","D03","OSBS","OSBS_008","31.4.1",29.685053,-82.007167,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHDI2","Rhynchosia difformis (Elliott) DC.","species","cf. species",,1,"N",4.7,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"1D5D68B0E4FD4F0AB28711CADECC3201","D03","OSBS","OSBS_008","31.1.1",29.684974,-82.007259,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,0.5,"N",3.5,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
"D2F43833FDEF46559A032139A10D781A","D03","OSBS","OSBS_008","31.1.1",29.684974,-82.007259,"WGS84",0.3,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,4,"N",25.8,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0
