"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","samplingProtocol","identificationReferences","measuredBy","recordedBy","morphospeciesIDRemarks","taxonIDRemarks","remarks","missingRecords1m2QF","missingRecords10m2QF","missingRecords100m2QF","duplicateTaxonIDPerBout100m2QF"
"43C100CCA009485682F28B54E63160BA","D03","OSBS","OSBS_008","31",29.685015,-82.007213,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","HYHY","Hypericum hypericoides (L.) Crantz","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"3809E49976A345E88F59BCD05E535599","D03","OSBS","OSBS_008","31",29.685015,-82.007213,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LEMI","Lechea minor L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"F9E03569941A47529BC064D9352B5A3D","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"FBF57570D21E46C8BE1306B9C39B6C32","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","VAMY3","Vaccinium myrsinites Lam.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"BC3D85EBE2394491B0C7BFA297441B88","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","GARE2","Galactia regularis (L.) Britton, Sterns & Poggenb.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"D50E931D90334D3598B24EDF201980DA","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CACO37","Carphephorus corymbosus (Nutt.) Torr. & A. Gray","species","cf. species",,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"9BC58126451242E2A2BD67943B7C7219","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ANGY2","Andropogon gyrans Ashe","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"FA962CAA43C6463A88F0410AB0761864","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety",,"rough rebekkia","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"DDD423DA5C254AD5A04D948EB205ADCF","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARBE7","Aristida beyrichiana Trin. & Rupr.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"DE6796A1C20B49D999580E156074CA85","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARPUP4","Aristida purpurascens Poir. var. purpurascens","variety",,"tall aristida","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"AA0394E59FFC4957991FE374D4D9C768","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARSE3","Aristolochia serpentaria L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"206A70D455DF48EBA6A2EB1FB427FCC4","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ASIN12","Asimina incana (W. Bartram) Exell","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"2316EF2511FC4F4994B8839DF5F2B4F9","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"B651FE4112094F16B367DFA561F908F1","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CAGR25","Callisia graminea (Small) G. Tucker","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"52C520FE30694FA1BAC5997BE7F2D3A8","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CHFL2","Chapmannia floridana Torr. & A. Gray","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"4FD1691995D74DB2BAAF33566D506331","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CNURS","Cnidoscolus urens (L.) Arthur var. stimulosus (Michx.) Govaerts","variety",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"FBAC7C49216047E1AA7DEFF13031C04B","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","COER","Commelina erecta L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"5665C98CD7A24E3C9157F55DAFF0782E","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DAPI2","Dalea pinnata (J.F. Gmel.) Barneby","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"F81EB3D6B1E94B8186759BFD54E767C4","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DIAC","Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"E6D2796E300743F088E172084CF748E7","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DIAC2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"FAB783BA5ABB4913886095C17E0377A6","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DIDI6","Dichanthelium dichotomum (L.) Gould","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"A3745B6580B3484FADE9E8782E79FEAE","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ERAR13","Eryngium aromaticum Baldw.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"A037E8D664424C13B6DF6D2C2C94E181","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ERTO2","Eriogonum tomentosum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"EF3DF6DDA92749B49D9B727E2B3EC491","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","EUPI2","Eupatorium pilosum Walter","species",,"purple stem dogfennel","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"63EFCDC1E7E64070848D7778569D5CB9","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"AEB3DDA40E874881B8B7A964D82A0CE7","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LEMI","Lechea minor L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"9840C843A5234D5AAC29646B72A61E88","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PIGR4","Pityopsis graminifolia (Michx.) Nutt.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"7809CF917F1C464E92ADF515FA6C36C3","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PIPA2","Pinus palustris Mill.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"85CADEC9B23C4C8AB7257428F703B71A","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QUGE2","Quercus geminata Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"1DEC6EB9B1254144ACADD90A67598EE8","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QULA2","Quercus laevis Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"B875FA96E5B84612BC8617C0EE27D13F","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHRE","Rhynchosia reniformis DC.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"639486296185487C973A191590A52E76","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHYNC3","Rhynchospora sp.","genus",,"short shiny sedge","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"662ECD9D513645D2A18386BE7BD5A2E9","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","STSE3","Stipulicida setacea Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"ABC95529F4224665A2460E76D5D8D537","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","STSY","Stillingia sylvatica L.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"FDCD1C2EE3DB4C9697C6C8D1CC30B030","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","TECH","Tephrosia chrysophylla Pursh","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"8CD28EC4B441471481308B92E9FD11B8","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CRRO5","Crotalaria rotundifolia Walter ex J.F. Gmel.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"EB3C4448CFB1498AA0872B55463729EE","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QUGE2","Quercus geminata Small","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"7344CFC5C0934DAFABFD986E7324A050","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHME","Rhynchospora megalocarpa A. Gray","species",,"perhaps Rhynchospora","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"7B492FC498C9486EB198E23FF23E52E6","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PHAR14","Physalis arenicola Kearney","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"9D84B782614C4624926F138822152E83","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PASE5","Paspalum setaceum Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"0B9ED015C2BC44B2B0AB9A5CDBCA603B","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","LIMI5","Licania michauxii Prance","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"6CAFB37D4137406C921A85F82DDE5D50","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","QUHE2","Quercus hemisphaerica W. Bartram ex Willd.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"4A13E0F58A4A4402BC170B5534AFE26A","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DICO2","Dichanthelium commutatum (Schult.) Gould","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"45D4A5CACD2A43759E24FC20EAC4A999","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ANDRO2","Andropogon sp.","genus",,"tiny bluestem","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"6ABA4F34F93D431EA3AD27460EB1058C","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","SCCI","Scleria ciliata Michx.","species",,"CYFI?","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"D7F730B078E24C57895D7FB834D4482B","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHYNC3","Rhynchospora sp.","genus",,"short shiny sedge","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"D6521803D0D34A778313C6BFA8593C84","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","PECA25","Pediomelum canescens (Michx.) Rydb.","species",,"compare to PECA","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"905E3E26E49B404294FAD952C752BD3E","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","EUPI2","Eupatorium pilosum Walter","species",,"purple stem dogfennel","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"558F2F0892984F73832E3DC91A0AF3AF","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ARPA26","Aristida palustris (Chapm.) Vasey","species",,"tall aristida","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"0F6064D9618041C185DC0EBEF82D6087","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","SCCI","Scleria ciliata Michx.","species","cf. species","big V","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"23FDC4FD1CD14ACFB534A74EAD80BFAA","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHYNC3","Rhynchospora sp.","genus",,"short shiny sedge","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"6329704E2B1E486AB9546CA7E64AC22A","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","EUPI2","Eupatorium pilosum Walter","species",,"purple stem dogfennel","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"D3A01EF97E494CE0AFC03DE39F571EBC","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ANDRO2","Andropogon sp.","genus",,"tiny bluestem","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"D1448339C7414A91AAFDB33E6B109607","D03","OSBS","OSBS_008","32",29.685014,-82.007110,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ASTO","Asclepias tomentosa Elliott","species",,"oak milkweed","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"1A7E3A74AE804631805A5DC991EADA1E","D03","OSBS","OSBS_008","31",29.685015,-82.007213,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","SCCI","Scleria ciliata Michx.","species",,"CYFI?","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"0A31FA37DB2A4C63AAE9868391374C86","D03","OSBS","OSBS_008","31",29.685015,-82.007213,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","RHYNC3","Rhynchospora sp.","genus",,"short skinny sedge","NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"D8374B0AB0AE4788A103289AD674153D","D03","OSBS","OSBS_008","31",29.685015,-82.007213,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DICO2","Dichanthelium commutatum (Schult.) Gould","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"203C6A21F09E44CA82FF2EE3900E4ABE","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","SMAU","Smilax auriculata Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"4685E66CC0A445D68EE159F1A976C432","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","SOOD","Solidago odora Aiton","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"D963E5ED74B14912A56530014293A797","D03","OSBS","OSBS_008","40",29.685100,-82.007216,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","STSE3","Stipulicida setacea Michx.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"AFB6A686BC424E7B9681F7640FDA8103","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","CNURS","Cnidoscolus urens (L.) Arthur var. stimulosus (Michx.) Govaerts","variety",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"F40113C5607F42DA80048601831FDFA0","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","HYHY","Hypericum hypericoides (L.) Crantz","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"E6A3645A6190434FADC4A32ACA1F50CF","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ANGY2","Andropogon gyrans Ashe","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"DE8FF7D426DF4366B2A6F58BF5B265F2","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","DICO2","Dichanthelium commutatum (Schult.) Gould","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"739A705C43564380A98D8E12A90FBA42","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","ASHU3","Asclepias humistrata Walter","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"A23E0CFB578E490ABE0AC632A66781D3","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","HOPR","Houstonia procumbens (Walter ex J.F. Gmel.) Standl.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
"B5D3D2E43AFA4A58A19EB70B000EE5DA","D03","OSBS","OSBS_008","41",29.685103,-82.007111,"WGS84",2.1,"2014-05-05",1,"DIV.OSBS.2014.1","Y","BAAN3","Balduina angustifolia (Pursh) B.L. Rob.","species",,,"NEON.DOC.014042",,"qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","L+5/PJJJZXVcP61p6GmpuBAztmOzTASI",,,,0,0,0,0
