"uid","domainID","siteID","plotID","subplotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","date","boutNumber","eventID","targetTaxaPresent","taxonID","scientificName","taxonRank","identificationQualifier","morphospeciesID","percentCover","heightPlantOver300cm","heightPlantSpecies","samplingProtocol","identificationReferences","measuredBy","recordedBy","taxonIDRemarks","morphospeciesIDRemarks","remarks","duplicateTaxonIDBoutPer1m2QF","missingRecords1m2QF"
"9A2469C5D4A04A2F8BEBC0D22CC5EDE0","D10","CPER","CPER_006","32.4.1",40.814764,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","LASE","Lactuca serriola L.","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"DD9A58FC224E4F279BBAA6304D7ADB3E","D10","CPER","CPER_006","32.4.1",40.814764,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",6.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"26FA219295CA4B4FB4A173CC414B1101","D10","CPER","CPER_006","32.4.1",40.814764,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,30,"N",32.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"8717CE620AF045BFA7CB76E77A90F28B","D10","CPER","CPER_006","32.4.1",40.814764,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,8,"N",11.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"6324A18672F24FA6B52D4B544FCD9CFF","D10","CPER","CPER_006","32.4.1",40.814764,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,15,"N",25.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"743BB4A298A74922A6AC7D441EFDAD1A","D10","CPER","CPER_006","32.2.1",40.814683,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,1,"N",11.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"27A4CBEFC4A54091AB46952CF3073236","D10","CPER","CPER_006","32.2.1",40.814683,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","LASE","Lactuca serriola L.","species",,,0.5,"N",51.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"395C0402DE8E41D29523FA132F540585","D10","CPER","CPER_006","32.2.1",40.814683,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,10,"N",13.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"29CE94BC3FA44819A4216088FB65399A","D10","CPER","CPER_006","32.2.1",40.814683,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",11.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"B37D93DAE1D74A0998FC612F2D4D63DB","D10","CPER","CPER_006","32.2.1",40.814683,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,5,"N",18.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"998061FF85FD44F6B521ADB283D59FFC","D10","CPER","CPER_006","32.2.1",40.814683,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,30,"N",30.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"F55C467A4D974FB2A43A83F5BD46303D","D10","CPER","CPER_006","32.2.1",40.814683,-104.747966,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,1,"N",50.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"B7262A1100684C06A8F6F078241D4373","D10","CPER","CPER_006","31.4.1",40.814764,-104.748084,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,12,"N",29.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"5F5147B866C84CD9B51B4EF81F4C735B","D10","CPER","CPER_006","31.4.1",40.814764,-104.748084,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,23,"N",27.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"1B24B753F66A4D74914D6AB1AF4E26C6","D10","CPER","CPER_006","31.4.1",40.814764,-104.748084,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,0.5,"N",34.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"9AC368F44C9A49168BE3168F07DE41AC","D10","CPER","CPER_006","31.4.1",40.814764,-104.748084,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"2C822C94D83F479F8977E9A42E7535BD","D10","CPER","CPER_006","31.4.1",40.814764,-104.748084,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,8,"N",6.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"948EE527F346405AAE90DE6ABD188194","D10","CPER","CPER_006","31.4.1",40.814764,-104.748084,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,0.5,"N",11.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"D4B0905C7B3746F2BC64E09B17098123","D10","CPER","CPER_006","31.4.1",40.814764,-104.748084,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,15,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"4AA0AD18C62940DD95EC62FCA0A7BCCC","D10","CPER","CPER_006","31.4.1",40.814764,-104.748084,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,0.5,"N",12.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"1AF7357D281D4B2FAB976E0E4989E5D7","D10","CPER","CPER_006","31.1.1",40.814684,-104.748191,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","PIOP","Picradeniopsis oppositifolia (Nutt.) Rydb. ex Britton","species",,,0.5,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"F3F42522F76B4B9BAA47418BFB27FD59","D10","CPER","CPER_006","31.1.1",40.814684,-104.748191,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,0.5,"N",11.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"3F72C91FE7E1410C8EF7752050F6D3BC","D10","CPER","CPER_006","31.1.1",40.814684,-104.748191,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,10,"N",11.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"B5A46D6FF89441FF913F16117E188153","D10","CPER","CPER_006","31.1.1",40.814684,-104.748191,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,8,"N",31.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"8E05B52CFEEF44088D7BCCEE8EC648C0","D10","CPER","CPER_006","31.1.1",40.814684,-104.748191,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,30,"N",27.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"F5FB277BA794402F8BBB3F8A1C17582A","D10","CPER","CPER_006","31.1.1",40.814684,-104.748191,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",8.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"608FEFB888604D23821DC588CAC329A7","D10","CPER","CPER_006","41.4.1",40.814853,-104.747964,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,7,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"4C462CDEE7F34B58A53ECBD2C9EE3BEB","D10","CPER","CPER_006","41.4.1",40.814853,-104.747964,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",5.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"B37C0A20B5614B94AB34965EED798A74","D10","CPER","CPER_006","40.3.1",40.814856,-104.748188,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","ARFR4","Artemisia frigida Willd.","species",,,0.5,"N",3.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"ED14A2D4C10D40D089DF3BC590052503","D10","CPER","CPER_006","40.1.1",40.814775,-104.748188,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"CBA78D4E642C4E36B432F4FBC91755F8","D10","CPER","CPER_006","40.1.1",40.814775,-104.748188,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"1E244FAC038E4C71A0892F5A3A5E6693","D10","CPER","CPER_006","40.1.1",40.814775,-104.748188,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,18,"N",36.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"59963F1F85524BB3B6DE70EE451777F0","D10","CPER","CPER_006","40.1.1",40.814775,-104.748188,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,3,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"D0C7D249684A4F13AC0F6CB2D231085A","D10","CPER","CPER_006","40.1.1",40.814775,-104.748188,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,3,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"970DF6FD4A334DADBD4ADB4FA84B7EA9","D10","CPER","CPER_006","40.1.1",40.814775,-104.748188,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,2,"N",9.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"750E49DF74B448B7B7153F717498289F","D10","CPER","CPER_006","40.1.1",40.814775,-104.748188,"WGS84",0.3,"2014-08-13",2,"DIV.CPER.2014.2","Y","THFI","Thelesperma filifolium (Hook.) A. Gray","species",,,30,"N",30.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","E+aZF4QjQpjZbv1Tn0+BDzulS9nJGmVV",,,,0,0
"1D5A45CA918546AE857172E5807FAA7B","D10","CPER","CPER_002","40.1.1",40.810939,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","ARPU9","Aristida purpurea Nutt.","species",,,5,"N",15.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"55C8DB5C253A4B3DAF8F766A28802676","D10","CPER","CPER_002","40.1.1",40.810939,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,0.5,"N",4.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"DF50108D7DBE43319E573576F8E3E3D4","D10","CPER","CPER_002","40.1.1",40.810939,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,5,"N",6.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"F42A6A8076314D12AB34B98AE0B46E49","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,1,"N",6.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"DA09AC88A2364DDAB622AD9535B710C9","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","EREF","Eriogonum effusum Nutt.","species",,,1,"N",20.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"5966DD322D6D44B494011ADCF9203358","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","GUSA2","Gutierrezia sarothrae (Pursh) Britton & Rusby","species",,,3,"N",16.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"618581604B9F4DB9BE13D1B0317E902C","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,1,"N",31.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"21C37BD191A743F5A706C7C3CAB1C0FC","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,4,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"EBC78F9E5F13475D89D1D78609100C22","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,1,"N",42.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"2CD7AEB8398F413AAF62193CB3B8CA81","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species",,,1,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"9B1E8D6F27544407AE69B3F159484F35","D10","CPER","CPER_002","40.3.1",40.811020,-104.729358,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","MATA2","Machaeranthera tanacetifolia (Kunth) Nees","species",,,0.5,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"30DC4D341746476C8EB2078061CF265F","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","PLPA2","Plantago patagonica Jacq.","species",,,0.5,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"F3F6F8C47398457B8AB3C30F48FE35DD","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","BOGR2","Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths","species",,,1,"N",15.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"5437C53F26A4406C935B9D90B2D0ACE4","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","CHGL13","Chamaesyce glyptosperma (Engelm.) Small","species",,,1,"N",5.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"DED736A31F034B0393E3741162AD778D","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,1,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"93B86EB5D4EE40D88C76767764383830","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",8.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"63A96A6011C54D5A8AFCE0939F528C5A","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,2,"N",8.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"8E800102BC1C4C6790CB027CCEE324CD","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","SPCR","Sporobolus cryptandrus (Torr.) A. Gray","species",,,8,"N",30.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"316C15BBF9D44193B39A151A0D0CA854","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,15,"N",10.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"9E8AAF8676E64B7690D1B91EDE13B37B","D10","CPER","CPER_002","31.1.1",40.810847,-104.729360,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","HECO26","Hesperostipa comata (Trin. & Rupr.) Barkworth","species",,,0.5,"N",49.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"E31A5CDA28C94DD8A0375B3DF1F1AF2C","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","CHGL13","Chamaesyce glyptosperma (Engelm.) Small","species",,,1,"N",2.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"F41B187B46BB44D3BE9BD48F23BA4D93","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","CRMI5","Cryptantha minima Rydb.","species",,,2,"N",7.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"39B80AE0ED6F4346AF89AC493C417578","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","TROC","Tradescantia occidentalis (Britton) Smyth","species",,,0.5,"N",13.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"4F1A9DF23463449196478566A17F8C7C","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","species",,,1,"N",6.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"19F16B9C2E7F4DA28F2D158EE2A7978C","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","OPPO","Opuntia polyacantha Haw.","species",,,10,"N",8.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"799D28A49ABF48AFA837B39BB8951B30","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","CADU6","Carex duriuscula C.A. Mey.","species","cf. species",,2,"N",14.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
"0142AC11525541CD9827682529FBF280","D10","CPER","CPER_002","31.4.1",40.810930,-104.729254,"WGS84",0.3,"2014-08-14",2,"DIV.CPER.2014.2","Y","VUOC","Vulpia octoflora (Walter) Rydb.","species",,,3,"N",17.0,"NEON.DOC.014042",,"P+EeY8owwbjzXaiaPoIJpc6mcpR6iWBh","AHNxvhv4OK4mGSXWK8I1MxdfifOuzbmS",,,,1,0
